name,x1,y1,x2,y2,classname
2678.png,553,11,657,165,1
2678.png,7,31,131,185,1
2678.png,504,251,608,371,1
2678.png,555,104,640,163,1
2678.png,94,129,130,181,1
2678.png,553,331,608,371,1
2678.png,232,281,281,329,0
2678.png,760,295,805,342,0
2678.png,787,261,822,318,0
1806.jpg,509,184,617,313,1
1806.jpg,545,233,610,298,1
3070.png,258,108,377,256,1
3070.png,290,205,373,254,1
3070.png,587,110,643,163,1
3019.png,108,3,378,288,1
3019.png,260,181,371,234,1
3681.png,235,114,489,492,1
4722.png,123,19,213,142,1
4722.png,281,155,315,203,1
4722.png,137,83,206,139,1
4722.png,406,175,463,231,1
2903.png,360,1,723,409,1
2903.png,413,205,716,401,1
3963.png,249,118,325,199,1
3963.png,270,167,310,195,1
5976.jpg,511,79,612,177,0
6426.png,345,56,530,296,1
2510.png,436,135,559,256,1
2510.png,439,198,487,253,1
5096.jpg,283,53,589,438,1
5096.jpg,467,0,864,293,1
5096.jpg,386,251,543,439,1
2410.png,85,3,311,287,1
5927.jpg,325,25,561,319,0
2300.png,1,1,666,616,1
6115.jpg,343,29,522,272,0
4048.png,277,99,563,448,1
5232.jpg,156,98,373,328,1
5232.jpg,514,3,800,305,1
5232.jpg,221,203,368,322,1
5232.jpg,517,139,718,300,1
3654.png,291,5,408,141,1
3178.png,625,17,802,242,1
3178.png,4,2,122,123,0
3178.png,647,152,781,237,1
5003.jpg,304,9,470,230,1
5003.jpg,380,132,461,224,1
5195.jpg,2375,370,3570,1743,1
5195.jpg,2363,1003,2933,1692,1
5124.png,63,19,330,375,1
4352.png,395,41,467,145,1
4352.png,397,96,459,140,1
4352.png,604,159,629,187,1
4352.png,600,167,627,190,1
4375.png,124,3,461,412,1
5855.jpg,241,41,413,261,0
4176.png,4,90,174,336,1
4176.png,110,284,259,438,1
4176.png,16,230,160,339,1
4176.png,226,424,405,528,1
5699.jpg,64,4,454,427,0
4464.png,233,37,366,218,1
3191.png,210,149,272,228,1
3191.png,212,191,252,229,1
3191.png,122,117,162,167,1
3191.png,45,103,84,158,1
2534.png,90,195,477,656,1
5947.jpg,536,52,908,542,0
5947.jpg,1193,256,1576,761,0
4888.png,12,70,342,563,1
4888.png,308,14,601,400,1
2434.png,374,60,544,259,1
2610.png,682,34,821,222,1
2610.png,193,5,462,286,1
2610.png,718,158,813,222,1
2610.png,314,156,442,286,1
2714.png,337,35,413,130,1
2714.png,366,95,403,130,1
2714.png,518,160,538,187,0
2714.png,40,132,68,168,0
4238.png,227,47,522,444,1
5207.jpg,623,37,838,219,1
5207.jpg,627,110,732,219,1
5493.jpg,450,145,477,247,0
2086.jpg,307,72,459,275,1
2086.jpg,319,148,444,267,1
6211.jpg,381,95,544,262,0
6211.jpg,990,92,1092,232,0
6211.jpg,1192,467,1316,599,0
2001.jpg,293,137,525,437,1
4937.png,337,86,712,554,1
4937.png,326,306,713,557,1
6359.jpg,295,281,384,400,0
4065.png,145,0,570,418,1
3495.png,312,7,437,184,1
3495.png,351,96,432,179,1
3844.png,100,0,324,295,1
3844.png,126,143,300,284,1
4889.png,76,8,612,607,1
2130.jpg,358,45,588,338,1
2130.jpg,357,199,538,334,1
2608.png,528,177,684,372,1
2608.png,554,270,683,373,1
6034.jpg,198,172,353,400,0
2670.png,165,57,316,231,1
2670.png,550,23,651,140,1
2670.png,542,154,648,277,1
2670.png,303,111,338,245,1
2670.png,338,132,381,218,1
2670.png,469,139,523,217,0
6032.jpg,167,4,528,451,0
4343.png,68,30,520,670,1
4343.png,71,351,497,668,1
6036.jpg,311,121,437,260,0
2104.jpg,379,38,466,174,1
2104.jpg,113,114,247,198,1
2104.jpg,384,108,462,173,1
2104.jpg,494,138,621,246,1
2104.jpg,89,7,241,190,1
1903.jpg,753,44,1048,420,1
5084.jpeg,990,377,1425,992,1
5084.jpeg,687,654,899,992,0
5084.jpeg,1054,720,1395,985,1
5084.jpeg,1919,932,2089,1143,1
5519.jpg,293,69,393,191,0
2393.png,119,14,486,514,1
4569.png,83,16,506,559,1
3817.png,97,202,347,534,1
3817.png,811,0,929,141,1
3817.png,587,125,724,299,1
3817.png,173,424,324,522,1
3817.png,601,242,677,296,1
3817.png,860,78,914,136,1
3817.png,458,364,545,418,1
3817.png,404,289,565,424,1
3347.png,131,134,192,211,1
3347.png,246,174,306,242,1
3347.png,380,160,444,220,1
3347.png,255,212,301,238,1
3347.png,135,174,179,209,1
3347.png,387,192,429,218,1
6191.jpg,317,10,543,303,0
6191.jpg,754,109,946,325,0
5970.jpg,2,166,99,269,0
6121.jpg,700,55,996,448,0
3043.png,120,3,435,458,1
4370.png,136,6,475,326,1
5156.jpg,214,96,626,585,1
2648.png,229,21,330,156,1
2648.png,601,13,720,166,1
2493.png,293,33,390,164,1
2493.png,133,182,163,230,0
3810.png,425,108,507,209,1
3810.png,203,2,291,73,1
3810.png,216,12,280,72,1
3810.png,441,151,504,203,1
6376.jpg,304,101,379,208,0
6376.jpg,521,98,616,210,0
4546.png,189,249,499,574,1
2686.png,150,26,362,258,1
2686.png,1,175,46,254,1
3914.png,112,5,527,566,1
2878.png,274,59,365,169,1
2878.png,523,206,581,283,1
3830.png,140,19,459,529,1
1991.jpg,2997,1201,3352,1632,1
1991.jpg,2403,1362,2803,1750,1
1991.jpg,3011,1375,3315,1646,1
1991.jpg,2399,1476,2649,1750,1
1991.jpg,1074,1519,1307,1800,1
1991.jpg,1086,1352,1470,1791,1
1991.jpg,2144,1228,2315,1422,0
1991.jpg,1485,1235,1656,1433,0
2535.png,199,121,337,333,1
2535.png,213,242,331,328,1
3050.png,115,8,329,301,1
3050.png,440,1,676,282,1
6381.jpg,388,33,639,354,0
3454.png,120,25,636,600,1
5952.png,395,134,484,254,0
5952.png,340,363,428,479,0
5952.png,228,253,327,396,0
5952.png,39,176,144,316,0
5952.png,792,89,894,212,0
5374.jpg,103,57,652,826,0
2810.png,339,185,454,280,1
2810.png,161,493,261,594,1
2810.png,345,238,384,277,1
2810.png,201,560,235,589,1
2043.jpg,541,187,680,333,1
2043.jpg,586,240,672,325,1
4497.png,348,201,408,278,1
3313.png,332,147,439,284,1
5194.jpg,516,11,772,331,1
5194.jpg,536,161,728,332,1
4409.png,287,26,642,464,1
4409.png,338,254,639,462,1
5001.jpg,59,0,151,56,1
5001.jpg,89,2,144,47,1
5001.jpg,186,182,606,527,1
1954.jpg,292,119,658,567,1
1954.jpg,375,317,644,557,1
4174.png,446,127,583,309,1
4174.png,749,117,942,363,1
4174.png,755,241,872,359,1
4174.png,449,228,522,311,1
4174.png,318,87,448,238,1
4763.png,260,104,448,384,1
4763.png,531,281,751,551,1
4763.png,276,256,437,381,1
4763.png,562,403,709,537,1
3697.png,131,68,292,328,1
3697.png,273,34,517,355,1
3697.png,138,195,282,324,1
3697.png,292,199,502,348,1
4792.png,157,144,264,267,1
4792.png,184,207,262,266,1
5620.jpg,313,3,568,291,0
2491.png,203,301,240,355,1
5048.jpg,807,188,1135,609,1
5048.jpg,824,361,1110,589,1
2040.jpg,941,131,1304,581,1
2040.jpg,983,280,1225,540,1
3388.png,219,4,517,380,1
3945.png,335,90,521,287,1
3945.png,396,198,507,282,1
3945.png,214,150,316,237,1
4348.png,142,40,411,361,1
4911.png,99,9,550,607,1
4275.png,292,9,559,358,1
4275.png,318,158,554,348,1
5355.jpg,71,129,462,640,0
5134.jpg,331,105,716,453,1
5134.jpg,998,52,1300,327,1
5134.jpg,1000,162,1225,324,1
5134.jpg,342,283,561,451,1
2710.png,314,98,412,215,1
2710.png,320,168,375,210,1
2736.png,462,143,556,246,1
5412.jpg,615,230,824,515,1
5412.jpg,630,386,783,506,1
5412.jpg,768,128,933,364,0
3917.png,171,2,527,505,1
2357.png,193,58,438,344,1
3446.png,64,60,381,520,1
4446.png,395,205,483,299,1
4446.png,440,254,475,296,1
5435.jpg,180,127,553,693,1
4804.png,390,24,763,372,1
4804.png,401,194,621,368,1
3179.png,260,238,343,304,1
3462.png,121,4,960,668,1
3462.png,237,294,818,669,1
5152.jpg,401,60,702,454,1
5152.jpg,430,250,671,449,1
2629.png,331,11,430,144,0
4290.png,240,12,674,514,1
3650.png,96,260,146,320,1
5068.jpg,294,41,459,223,1
5068.jpg,349,127,448,222,1
6169.jpg,311,155,444,328,0
2005.jpg,2266,594,3247,1700,1
2005.jpg,396,390,1231,1420,0
6383.jpg,830,263,1178,785,0
4379.png,304,192,359,265,1
4379.png,379,141,424,211,0
4379.png,317,224,352,263,1
3010.png,363,110,427,181,1
3010.png,368,146,412,177,1
4738.png,252,122,544,474,1
2382.png,289,115,387,227,1
2366.png,321,111,450,257,1
2061.jpeg,118,25,380,365,0
2684.png,259,144,347,252,1
5864.jpg,240,122,618,507,0
5208.jpg,1937,577,3203,2141,1
5208.jpg,1973,1329,2762,2118,1
5205.jpg,293,14,440,222,1
5205.jpg,311,122,425,218,1
6327.jpg,448,136,862,721,0
5090.jpg,180,476,670,1155,1
5090.jpg,1135,361,1516,992,1
5090.jpg,1532,293,2006,876,1
5090.jpg,197,862,610,1133,1
5090.jpg,1148,696,1510,967,1
5090.jpg,1641,500,1996,864,1
5011.jpg,501,101,591,227,1
5011.jpg,281,115,390,227,1
5011.jpg,95,125,191,248,1
5011.jpg,100,195,176,245,1
5011.jpg,285,151,360,214,1
5011.jpg,507,167,591,224,1
4896.png,461,31,562,134,1
4896.png,148,24,199,91,0
4896.png,52,63,141,168,0
4896.png,484,79,550,131,1
4896.png,37,69,69,104,1
4896.png,12,33,82,105,1
2361.png,280,69,603,447,1
2361.png,322,275,560,445,1
4334.png,44,154,231,428,1
4334.png,237,159,429,409,1
4334.png,68,298,229,424,1
4334.png,249,294,404,406,1
4334.png,40,154,72,183,0
2854.png,237,23,682,498,1
4841.png,15,8,369,395,1
6200.jpg,411,55,623,332,0
6200.jpg,658,30,806,227,0
2913.png,100,10,692,422,1
5899.jpg,989,112,1275,486,0
5899.jpg,629,8,872,300,0
3365.png,300,55,344,106,1
3365.png,416,8,469,67,1
3365.png,305,80,337,103,1
3365.png,425,37,457,64,1
3458.png,261,107,375,274,1
4687.png,52,58,378,568,1
4687.png,48,316,376,570,1
3143.png,114,7,257,166,0
5043.jpg,1186,91,1731,748,1
5043.jpg,1198,365,1545,733,1
5043.jpg,820,503,1019,692,1
5972.jpg,76,74,183,206,0
4473.png,378,32,591,345,0
4073.png,454,23,974,662,1
4073.png,459,300,888,661,1
4073.png,123,217,175,283,0
4073.png,312,310,364,376,0
6294.jpg,423,70,466,126,0
6294.jpg,502,78,546,134,0
5117.jpg,144,117,245,219,1
2677.png,37,20,194,229,1
2677.png,95,156,189,230,1
4851.png,468,151,550,245,1
4851.png,78,36,189,159,1
4851.png,470,196,516,242,1
1855.jpg,480,143,586,230,1
2291.png,334,4,449,138,1
1956.jpg,349,58,508,248,1
1956.jpg,350,156,439,256,1
1956.jpg,31,233,95,310,1
1956.jpg,61,285,95,313,1
3113.png,156,0,661,599,1
2124.jpg,661,101,895,412,1
2124.jpg,944,257,1143,517,1
2124.jpg,1299,153,1480,374,0
2124.jpg,703,279,882,411,1
2124.jpg,977,400,1132,514,1
2124.jpg,152,432,289,564,1
2124.jpg,80,287,300,575,1
2124.jpg,272,276,427,519,1
2124.jpg,287,437,423,516,1
2124.jpg,1483,112,1598,270,0
3080.png,51,110,125,207,1
3080.png,232,116,300,209,1
3080.png,334,137,431,255,1
3080.png,55,155,116,205,1
3080.png,238,160,292,207,1
3080.png,346,187,420,251,1
3035.png,142,27,613,587,1
2328.png,322,125,480,353,1
2748.png,338,269,444,373,1
2748.png,338,309,391,374,1
3937.png,190,114,265,208,1
3937.png,203,176,258,204,1
3937.png,582,116,652,167,1
3937.png,601,126,653,162,1
2613.png,310,53,403,177,1
3047.png,60,42,368,494,1
3190.png,462,4,603,175,1
2331.png,57,88,288,342,1
2331.png,197,216,288,342,1
1941.jpg,501,32,546,93,1
1941.jpg,468,24,507,78,1
1941.jpg,376,29,419,84,1
1941.jpg,334,27,375,80,1
1941.jpg,70,14,122,75,1
1941.jpg,89,35,120,68,1
1941.jpg,337,46,370,70,1
1941.jpg,382,50,410,78,1
1941.jpg,474,46,501,70,1
1941.jpg,507,60,532,87,1
5514.jpg,947,156,1449,763,1
3932.png,183,147,243,235,1
3932.png,206,204,231,230,1
4629.png,96,10,237,190,1
4629.png,453,203,548,341,1
1949.jpg,656,71,789,222,1
1949.jpg,358,96,474,250,1
1949.jpg,672,128,762,212,1
1949.jpg,367,149,460,230,1
5447.jpg,114,7,602,678,0
3123.png,115,206,200,334,1
3123.png,246,186,336,313,1
3123.png,352,134,419,225,1
3123.png,750,284,959,500,1
3123.png,549,148,618,252,0
3123.png,114,282,188,332,1
3123.png,246,249,325,310,1
3123.png,357,179,411,222,1
3123.png,774,432,939,501,1
3123.png,457,341,671,503,1
6007.jpg,6,175,112,316,0
6007.jpg,344,90,453,235,0
6007.jpg,529,164,609,273,0
6007.jpg,571,216,672,343,0
6007.jpg,769,225,876,344,0
5013.jpg,854,154,910,250,1
5013.jpg,566,129,659,228,1
5013.jpg,400,114,485,206,1
5013.jpg,407,157,459,204,1
5013.jpg,587,187,634,226,1
5013.jpg,857,205,906,248,1
5013.jpg,194,216,237,253,1
5013.jpg,178,177,242,258,1
5013.jpg,347,166,377,200,1
5013.jpg,730,198,760,227,1
5013.jpg,303,120,377,200,1
5013.jpg,703,146,785,233,1
6213.jpg,255,42,480,355,0
4136.png,151,131,249,251,1
4136.png,164,189,232,250,1
4136.png,219,256,282,331,1
2295.png,392,6,524,221,1
2295.png,159,54,305,236,1
2295.png,59,73,155,206,1
2295.png,60,135,139,199,1
2295.png,175,145,276,230,1
2295.png,395,68,524,219,1
2010.jpg,383,59,529,254,1
2010.jpg,399,158,511,259,1
2010.jpg,290,120,358,216,0
3372.png,284,1,492,188,0
3372.png,622,128,660,212,0
3372.png,557,87,625,182,0
3372.png,166,130,234,210,0
5801.jpg,8,38,227,301,0
2077.jpg,460,104,675,355,1
2077.jpg,498,247,646,338,1
2077.jpg,109,158,322,364,1
2077.jpg,138,263,272,358,1
3985.png,607,175,661,239,1
3985.png,475,196,520,259,1
5818.jpg,127,73,252,211,0
5818.jpg,699,115,776,218,0
5818.jpg,782,101,888,236,0
2056.jpg,97,22,218,203,1
3938.png,111,38,271,228,1
3938.png,483,88,646,306,1
3938.png,538,186,645,299,1
3938.png,156,136,265,223,1
3938.png,304,104,390,233,0
3938.png,396,89,454,207,0
4215.png,54,173,98,219,1
4215.png,412,157,449,207,1
4215.png,548,184,608,242,1
4215.png,57,197,94,218,1
4215.png,56,170,97,222,1
4215.png,417,185,446,208,1
4215.png,415,158,452,205,1
4215.png,565,224,592,242,1
4215.png,552,184,611,242,1
4168.png,35,3,665,591,1
3745.png,122,3,492,443,1
5838.jpg,247,131,546,510,0
5120.jpg,143,198,274,320,1
5120.jpg,551,428,619,513,0
5120.jpg,662,399,724,480,0
5120.jpg,763,458,799,523,0
4576.png,405,63,582,285,1
4576.png,415,171,578,281,1
3202.png,415,227,456,280,1
3202.png,185,274,226,330,1
3202.png,191,308,225,327,1
3202.png,431,259,454,276,1
4750.png,751,146,835,249,1
4750.png,227,127,324,247,1
4750.png,249,175,305,245,1
4750.png,757,191,823,245,1
5273.jpg,294,276,703,843,0
6423.png,154,0,560,504,1
5264.jpg,1699,619,1804,701,1
5264.jpg,1674,501,1811,706,1
2320.png,180,154,273,264,1
5981.jpg,414,61,690,446,0
3632.png,149,59,518,552,1
6003.jpg,235,257,332,410,0
6003.jpg,647,370,752,527,0
6130.jpg,1094,16,1691,666,0
2252.png,125,5,519,496,1
5183.jpg,64,236,132,306,0
5183.jpg,597,23,866,358,1
5181.jpg,341,12,491,219,1
5181.jpg,711,109,872,290,1
5181.jpg,366,112,483,214,1
5181.jpg,714,187,808,288,1
5181.jpg,559,32,660,149,0
5181.jpg,19,52,94,160,0
5181.jpg,431,1,513,86,0
4558.png,86,8,412,379,1
4558.png,119,186,390,380,1
5971.jpg,253,46,358,150,0
1845.jpg,135,231,466,620,1
1845.jpg,162,409,391,601,1
5936.jpg,353,10,481,187,0
5603.jpg,238,99,314,199,0
3792.png,64,3,327,347,1
3792.png,315,54,524,377,0
3792.png,136,173,315,342,1
3490.png,57,22,444,510,1
5160.jpg,57,2,345,346,1
5160.jpg,428,143,485,226,1
5160.jpg,579,136,656,230,1
5160.jpg,724,134,823,256,1
5160.jpg,71,173,340,340,1
5160.jpg,427,189,481,225,1
5160.jpg,580,182,645,227,1
5160.jpg,724,200,804,254,1
3526.png,208,2,519,363,1
3931.png,266,193,320,258,1
5101.jpg,487,88,541,163,1
5101.jpg,188,53,255,136,1
2292.png,277,230,320,283,1
2292.png,285,256,315,279,1
1973.jpg,236,126,395,319,1
1973.jpg,250,208,348,304,1
4204.png,171,11,580,532,1
5555.jpg,654,594,831,841,0
4083.png,592,46,788,317,1
4083.png,247,201,418,428,1
4192.png,162,18,462,435,1
4192.png,162,249,398,431,1
1810.jpg,363,189,478,343,1
1810.jpg,581,198,693,317,1
1810.jpg,773,228,863,338,1
1810.jpg,884,279,925,316,1
1810.jpg,789,289,851,328,1
1810.jpg,607,247,672,308,1
1810.jpg,395,274,467,329,1
1810.jpg,109,285,217,362,1
5261.jpg,312,223,378,351,1
5261.jpg,311,71,538,352,1
2182.png,347,40,619,322,1
2182.png,348,134,556,323,1
2225.png,255,27,493,358,1
2555.png,164,87,326,324,1
2555.png,193,248,316,321,1
1992.jpg,1537,625,1916,1069,1
1992.jpg,612,529,1102,1029,1
1992.jpg,2314,329,2765,943,1
1992.jpg,2336,581,2737,890,1
1992.jpg,1592,786,1883,1038,1
1992.jpg,718,735,1096,1004,1
6230.jpeg,347,37,412,139,0
6230.jpeg,227,175,289,265,0
3056.png,268,27,373,168,1
6101.png,42,20,249,302,0
6101.png,681,71,889,354,0
2798.png,773,5,1020,586,1
2798.png,112,40,501,438,1
2798.png,281,332,416,403,1
2798.png,777,233,1014,578,1
4483.png,448,7,692,334,0
2464.png,223,24,307,145,1
2464.png,417,64,549,196,1
2464.png,567,63,698,240,1
2464.png,227,89,282,146,1
2464.png,441,114,493,194,1
2464.png,582,154,658,237,1
3770.png,364,110,430,183,1
3770.png,508,109,564,175,1
3770.png,95,162,122,194,1
3770.png,239,170,256,192,1
2467.png,126,5,387,366,1
5527.jpg,294,53,378,170,0
5737.jpg,682,393,847,553,1
5737.jpg,643,263,854,555,1
2234.png,598,4,785,227,1
2234.png,597,101,742,225,1
3497.png,176,96,457,462,1
2658.png,216,222,293,314,1
2658.png,551,285,584,329,1
2658.png,217,281,273,313,1
5548.jpg,91,35,429,491,0
4366.png,396,9,810,542,1
1823.jpg,386,76,545,285,1
1823.jpg,409,171,537,272,1
4794.png,141,8,513,475,1
4794.png,210,223,502,467,1
4784.png,380,76,491,205,0
3525.png,48,9,379,371,0
1953.jpg,3588,293,4059,913,0
1953.jpg,2613,464,2940,890,0
1953.jpg,1617,456,1997,963,0
1953.jpg,2000,318,2555,1154,1
1953.jpg,2037,755,2536,1183,1
1953.jpg,3153,562,3412,817,0
3455.png,145,157,395,471,1
2926.png,85,45,148,130,1
2926.png,310,71,368,155,1
2926.png,315,123,354,155,1
2926.png,93,82,139,129,1
2926.png,492,178,508,206,1
2926.png,487,144,509,206,1
2873.png,108,238,209,363,1
2873.png,159,316,204,358,1
2774.png,58,4,355,409,1
2774.png,70,196,346,409,1
6224.jpg,528,66,698,287,0
4929.png,495,224,666,464,1
4929.png,844,238,936,346,1
4929.png,514,388,583,445,1
4929.png,847,293,911,344,1
3925.png,145,4,499,352,1
1947.jpg,460,180,739,540,1
1947.jpg,459,390,722,550,1
1947.jpg,73,213,336,492,1
1947.jpg,203,349,342,503,1
1947.jpg,914,172,1032,310,1
1947.jpg,940,239,1023,300,1
1947.jpg,628,10,762,175,1
1947.jpg,647,72,752,160,1
1947.jpg,703,101,839,285,1
1947.jpg,59,83,130,174,1
1947.jpg,729,224,829,285,1
1947.jpg,56,130,109,168,1
2333.png,88,25,508,577,1
5422.jpg,315,301,453,487,1
2864.png,260,5,424,173,1
3581.png,621,137,786,308,1
3581.png,314,188,495,392,1
3581.png,390,280,487,392,1
3581.png,670,205,781,298,1
3581.png,122,156,207,199,1
3581.png,30,82,93,118,1
3581.png,0,6,22,39,1
3581.png,117,0,166,16,1
3581.png,206,77,256,104,1
3581.png,348,138,398,146,1
3581.png,91,73,210,198,1
3581.png,15,40,98,118,1
3581.png,191,40,262,110,1
3581.png,293,57,418,156,1
5544.jpg,398,171,611,457,0
5544.jpg,269,268,436,501,0
4307.png,101,9,613,585,1
4307.png,206,271,599,583,1
5182.jpg,699,209,831,387,1
5182.jpg,709,282,825,375,1
5182.jpg,2,120,34,203,0
4197.png,91,62,352,399,1
4197.png,135,209,351,394,1
6274.jpg,609,33,738,195,0
4772.png,236,242,281,305,1
4772.png,242,283,276,301,1
2055.jpg,585,156,684,284,1
2055.jpg,358,195,442,300,1
2055.jpg,587,225,674,285,1
2055.jpg,362,241,431,300,1
2055.jpg,876,145,941,232,1
2055.jpg,105,170,231,320,1
2055.jpg,191,253,239,330,1
2055.jpg,879,177,939,228,1
4581.png,158,17,529,515,1
2251.png,243,12,534,368,1
2251.png,271,216,510,365,1
2881.png,338,109,402,208,1
2881.png,546,36,679,210,1
2881.png,347,168,398,205,1
2881.png,583,142,668,206,1
2584.png,203,3,623,478,1
3177.png,141,132,214,202,1
3177.png,392,306,430,350,0
3177.png,262,162,327,226,1
3177.png,146,149,202,188,1
3177.png,270,179,323,221,1
3177.png,458,331,481,355,0
2316.png,227,65,526,488,1
6251.jpg,206,286,669,807,0
6251.jpg,3,155,116,412,0
2514.png,247,2,569,251,0
5213.jpg,1270,94,1569,452,1
5213.jpg,1276,291,1455,449,1
5060.jpg,103,318,410,768,1
5060.jpg,429,2,744,416,1
5060.jpg,673,0,759,91,0
2141.jpg,490,79,653,262,1
2141.jpg,491,141,622,259,1
1965.jpg,233,278,1338,1508,0
2876.png,278,57,363,175,1
4795.png,344,8,681,427,0
3321.png,80,92,156,190,1
3321.png,315,73,388,153,1
3321.png,422,29,489,115,1
3321.png,347,262,406,344,1
3321.png,191,63,253,149,1
3321.png,614,79,677,162,1
3321.png,221,307,292,390,1
3321.png,439,288,502,371,1
3321.png,521,71,578,149,1
3321.png,515,71,576,154,1
3763.png,18,3,356,378,1
5578.jpg,284,162,427,335,0
3308.png,177,107,209,151,1
3308.png,87,130,119,169,1
3308.png,402,108,426,138,0
1996.jpg,777,764,1772,1776,1
1996.jpg,1102,1192,1742,1735,1
4151.png,442,85,701,558,1
4151.png,6,169,300,526,1
6001.jpg,536,94,607,165,0
6432.jpg,195,93,258,167,1
6432.jpg,369,125,439,180,1
6432.jpg,140,17,258,169,1
6432.jpg,331,50,438,183,1
1844.jpg,286,3,348,92,1
1844.jpg,292,33,338,76,1
5960.jpg,2,273,84,391,0
5960.jpg,169,349,266,444,0
5960.jpg,355,289,444,378,0
5960.jpg,414,129,510,265,0
5960.jpg,686,313,746,384,0
4250.png,7,36,45,78,1
4250.png,357,69,418,150,1
4250.png,100,21,200,161,1
4250.png,13,59,42,77,1
4250.png,104,100,193,160,1
4250.png,366,104,401,148,1
5967.jpg,44,310,104,383,0
2747.png,404,12,556,202,1
3168.png,146,47,560,601,1
2617.png,365,105,454,224,1
2617.png,230,177,267,219,1
2617.png,32,186,111,275,1
2617.png,241,208,261,219,1
2617.png,377,168,436,222,1
3722.png,61,6,616,512,1
4457.png,502,184,555,253,1
4457.png,773,198,830,260,1
4457.png,506,217,551,249,1
4457.png,774,228,818,258,1
4381.png,216,49,350,235,1
4381.png,440,153,619,363,1
4381.png,806,115,1002,357,1
4381.png,657,201,703,260,0
4381.png,221,143,342,231,1
4381.png,443,264,610,367,1
4381.png,810,221,986,343,1
4381.png,352,241,404,269,1
4381.png,348,192,422,265,1
3856.png,466,68,627,233,1
3856.png,90,14,324,324,1
3856.png,740,110,840,255,1
3856.png,511,150,600,229,1
2285.png,294,9,468,244,1
2285.png,197,13,315,235,1
2285.png,400,142,653,544,1
2285.png,198,122,290,233,1
2396.png,145,6,507,476,1
2396.png,159,208,502,469,1
6198.jpg,523,21,665,218,0
4935.png,300,76,440,268,1
3729.png,192,147,508,481,1
6077.jpg,618,278,898,532,0
2662.png,63,4,384,458,1
6145.jpg,250,65,360,208,0
4096.png,318,21,437,173,1
4096.png,24,22,150,180,1
4096.png,608,6,728,158,1
4096.png,39,94,138,174,1
4096.png,334,87,429,170,1
4096.png,619,89,712,163,1
4096.png,426,21,515,139,1
4096.png,110,2,198,133,1
4096.png,444,82,513,137,1
4096.png,148,66,188,127,1
3807.png,444,2,776,323,1
3222.png,214,2,467,281,1
4033.png,317,29,589,422,1
4033.png,80,187,367,586,1
6012.jpg,173,54,266,161,0
6012.jpg,482,12,614,183,0
3485.png,126,51,426,486,1
3485.png,133,260,417,481,1
5142.jpg,413,259,624,462,1
5653.jpg,1355,480,1725,914,0
3510.png,378,61,516,237,1
3510.png,387,151,499,226,1
3510.png,86,58,216,246,1
4517.png,522,112,610,225,1
4517.png,444,24,557,174,1
4517.png,253,101,307,172,1
4517.png,147,49,194,112,1
4517.png,80,72,105,106,0
4517.png,259,135,303,167,1
4517.png,153,80,192,108,1
4517.png,455,92,550,167,1
3008.png,189,95,234,144,1
3008.png,350,88,391,141,1
3008.png,2,15,73,114,1
3008.png,471,35,532,109,1
3008.png,40,60,72,107,1
3008.png,204,113,234,142,1
3008.png,366,114,391,141,1
3008.png,486,68,529,104,1
3008.png,257,176,280,214,0
3277.png,548,30,621,115,1
3682.png,390,74,463,159,1
4158.png,475,6,866,412,1
4158.png,509,198,811,404,1
4158.png,79,189,208,323,0
4158.png,333,229,501,420,0
2604.png,390,205,554,353,1
3422.png,811,0,911,105,1
2192.png,293,16,541,350,1
3340.png,75,3,512,502,1
3941.png,103,130,310,452,1
3941.png,323,61,404,175,1
3941.png,434,92,521,227,1
3941.png,2,7,80,168,1
3941.png,421,231,521,450,1
3941.png,101,309,282,450,1
3941.png,3,80,70,165,1
3941.png,341,122,402,168,1
3941.png,455,158,517,223,1
3941.png,428,347,520,448,1
3239.png,684,4,920,289,1
2840.png,308,76,457,284,1
5037.jpg,256,77,414,280,1
5037.jpg,516,62,640,234,1
5037.jpg,285,186,411,276,1
5037.jpg,525,160,631,231,1
4599.png,204,21,431,314,1
4599.png,463,110,649,365,1
4599.png,659,105,869,385,1
4599.png,229,176,421,310,1
4599.png,470,219,644,358,1
4599.png,665,232,870,381,1
4742.png,205,5,550,424,1
3556.png,145,1,507,400,1
2685.png,319,210,527,535,1
2685.png,146,214,256,369,1
2685.png,251,44,385,222,1
2685.png,70,144,151,243,1
2685.png,32,251,120,371,1
2685.png,30,321,111,371,1
2685.png,71,201,144,242,1
2685.png,139,297,226,368,1
2685.png,260,137,371,220,1
2685.png,321,389,523,534,1
3383.png,129,165,417,493,1
3383.png,148,322,358,491,1
3989.png,418,141,479,215,1
3989.png,361,161,410,231,1
3989.png,270,130,330,198,1
3989.png,144,67,214,172,1
1801.jpg,451,186,895,697,0
3204.png,224,2,464,348,1
6154.jpg,176,76,242,145,0
6154.jpg,58,93,114,153,0
3544.png,132,65,390,366,1
4878.png,86,29,426,556,1
4845.png,67,29,515,606,1
4845.png,112,296,483,599,1
4247.png,377,13,562,279,1
4247.png,208,118,373,369,1
4247.png,209,178,373,370,1
4247.png,386,133,550,278,1
3518.png,417,194,478,275,1
3518.png,214,88,280,177,0
1841.jpg,107,96,319,323,1
1841.jpg,84,55,312,311,1
5458.jpeg,112,67,452,550,0
3387.png,156,63,398,333,1
5586.jpg,128,99,575,691,0
2083.jpg,101,100,586,670,1
2898.png,36,0,650,608,1
